no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets_value
5,0,0,14.914122846632385,16.283610089435893,6,847,16.801192495664765
5,1,0,15.775605342011543,16.75467248002987,12,360,17.506886892276796
1,1,1,15.068273526459642,15.789591583986283,2,865,16.96824658032793
4,0,0,15.404745763080856,16.749367427800177,16,880,17.022313801598205
1,1,0,15.226497531674536,15.943742263813542,20,608,16.985196138641705
0,1,1,13.592367006650065,14.557447902693651,6,760,14.77102200299171
3,1,1,14.346138809026444,15.341566861459324,12,385,16.08763644347361
0,1,1,15.623799329143539,16.963963918535928,12,478,17.17240768072985
1,1,1,14.557447902693651,15.856730886823913,16,327,16.34123920227253
0,1,0,14.946912669455374,16.045524958123483,6,663,16.496532086678563
2,0,1,14.346138809026444,15.068273526459642,20,693,16.12804598181149
3,1,0,14.346138809026444,15.501909511534503,6,710,16.38045991542581
4,0,1,15.201804919084164,16.489659207390805,6,711,16.955343175492022
5,1,0,15.538277155705378,16.727861222579214,8,386,17.367997387172654
4,1,1,15.176487111099874,16.292048958081757,10,855,17.118727531266227
4,1,1,15.623799329143539,16.543363386362664,14,573,17.302885635867483
0,1,1,13.9108207377686,14.845129975145433,18,431,15.687312734865866
2,1,0,15.520258650202699,16.510137738734343,8,364,17.359364240027954
4,1,1,13.9108207377686,15.096444403426338,14,711,15.789591583986283
4,0,1,12.89921982609012,13.710150042306449,20,771,15.096444403426338
3,1,0,16.034714042019267,17.41007933260697,18,669,17.893048001869992
4,0,1,16.045524958123483,17.1296965626368,18,338,17.96655046386292
1,1,0,13.9108207377686,15.068273526459642,8,562,15.789591583986283
3,0,0,15.538277155705378,16.744034081824815,2,769,17.460960454150875
0,1,1,15.65606019136176,16.883563493097892,8,629,17.255928652779712
3,1,0,15.990262279448435,16.711422496236054,6,699,17.41007933260697
0,0,0,15.943742263813542,16.850463544671545,20,590,17.85680589909656
3,1,1,14.28551418721001,15.555976732804778,4,707,16.489659207390805
3,0,1,15.319587954740548,16.249123913364723,8,391,17.20665760377293
5,0,0,15.687312734865866,16.733281290048552,4,891,17.678343319201648
3,1,1,16.06680235657077,16.84080163375981,2,731,17.667783558986645
3,0,0,15.363073066680286,16.630919277386983,12,775,17.09265529095645
5,1,1,16.077273656438063,17.293668980762558,2,897,17.764829348136118
5,1,0,15.89495209964411,17.10017412337048,20,794,17.916499662905043
2,1,0,15.856730886823913,16.630919277386983,6,555,17.562658920202185
1,0,1,15.096444403426338,16.147654453199863,12,536,16.915602846842507
2,0,0,13.458835614025542,14.346138809026444,10,839,15.123843377614453
0,1,1,14.151982794585487,15.444751097694555,6,890,16.38812278817138
1,1,1,15.967272761223736,17.144137246791594,20,415,17.942644943009366
4,1,0,15.363073066680286,16.569171270318538,4,868,17.01009369026343
3,1,1,14.880221294956703,15.573368475516649,12,353,17.001863191126915
4,0,0,16.012735135300492,17.182806387950748,16,590,17.937794488875618
5,1,1,13.122363377404328,13.710150042306449,18,618,15.096444403426338
2,0,1,13.458835614025542,14.346138809026444,10,539,15.464169183551656
0,1,0,15.732433170146335,17.111347423968603,4,429,17.831893578716663
2,1,0,14.403297222866392,15.363073066680286,8,792,16.300417207752275
0,0,0,15.60727002719233,16.333207030575267,2,608,17.210018951475632
4,1,1,15.501909511534503,16.883563493097892,14,555,17.133326330687378
5,1,1,15.943742263813542,16.67771143889374,12,620,17.921454256029726
0,1,0,15.816990558174398,16.855259716935038,6,635,17.872499333642605
2,1,0,14.978661367769956,16.34123920227253,10,457,16.84080163375981
1,1,1,15.501909511534503,16.87890147999208,8,350,17.220035729719104
5,1,1,13.815510557964274,14.73180128983843,14,885,15.555976732804778
0,1,0,15.29711509888849,16.503358051748965,16,638,16.985196138641705
1,1,1,15.150511624696614,16.166885815127753,12,710,16.951004773893423
3,0,1,15.623799329143539,16.855259716935038,18,470,17.356469882001587
5,0,1,15.520258650202699,16.666217059468007,16,874,17.054189010128656
5,0,1,13.122363377404328,14.403297222866392,18,411,14.914122846632385
0,0,1,12.611537753638338,13.9108207377686,2,482,14.403297222866392
1,1,1,15.64005985001532,16.642824179893303,2,396,17.715460982158152
0,0,0,12.611537753638338,13.710150042306449,20,436,13.997832114758229
0,0,1,15.747031969567487,16.911088166487982,20,303,17.667783558986645
4,1,0,15.123843377614453,16.249123913364723,12,728,16.791040124200745
3,0,1,15.990262279448435,17.168917275790083,10,775,17.76290070722971
5,1,1,15.919644712234481,16.972510979114386,12,402,17.659254722639126
1,0,1,16.034714042019267,17.26549810379586,18,698,17.506886892276796
0,0,0,14.690979295318174,15.86963429165982,14,665,16.660419941783683
4,0,0,15.226497531674536,16.41820024340866,18,490,17.103912445481086
1,1,0,15.89495209964411,17.278116567755074,12,504,17.793321303930423
3,0,1,15.096444403426338,15.967272761223736,8,790,17.085079497147994
1,0,1,13.458835614025542,14.808762330974558,20,669,15.250595083253597
4,0,0,15.931766072766827,17.239773212557427,6,381,17.828283466492564
0,1,1,15.483217378522351,16.523560759066484,2,900,17.236510566922608
4,1,0,15.931766072766827,17.030378361434938,16,506,17.81737426739221
3,0,1,14.73180128983843,15.990262279448435,12,538,16.76519889301686
3,1,1,15.501909511534503,16.48273876454623,8,677,17.572048660552024
4,1,0,14.28551418721001,15.404745763080856,8,685,16.166885815127753
2,0,0,14.690979295318174,15.64005985001532,12,860,16.77042083699801
5,0,0,15.65606019136176,16.510137738734343,6,608,17.800784025132014
4,1,1,14.73180128983843,15.483217378522351,10,540,16.44739939810092
0,1,1,15.830413578506539,16.636889444373487,16,492,17.955465631438425
3,0,0,14.880221294956703,15.955576721460545,14,834,16.60667566577699
3,1,1,13.815510557964274,15.068273526459642,16,834,15.64005985001532
2,1,1,15.967272761223736,17.175885945106174,8,890,17.86903312566612
1,0,0,12.611537753638338,13.9108207377686,12,443,14.690979295318174
5,0,0,14.648419680899378,15.555976732804778,18,329,16.61887093887081
2,0,1,14.690979295318174,15.501909511534503,12,739,16.195056692094447
5,1,1,16.0978929436408,17.226658270479597,6,867,18.12765106517399
2,0,0,15.907374619642667,17.02635421113521,6,307,17.639794649084415
3,1,0,15.717618084361195,16.556350581889475,18,492,17.499377470254665
1,0,1,15.943742263813542,17.022313801598205,18,698,18.21119351908564
2,1,0,12.206072645530174,13.458835614025542,8,851,14.28551418721001
2,1,0,15.363073066680286,16.34123920227253,14,375,16.955343175492022
0,1,1,15.27412558066379,16.475770095230136,14,601,17.11504428584993
4,0,0,14.603967918328545,15.761420707019587,20,756,16.48273876454623
4,1,1,15.967272761223736,16.77042083699801,4,868,17.974393641323946
4,1,1,14.508657738524219,15.789591583986283,10,838,16.249123913364723
4,0,1,15.250595083253597,16.58182966719046,14,375,17.35065591213617
0,0,1,15.444751097694555,16.34123920227253,18,778,16.920097236430347
2,1,1,15.226497531674536,16.231424336265324,6,442,17.2430252479438
1,1,1,16.108045315104818,17.49181122987135,12,808,17.896432099854234
1,0,1,14.978661367769956,16.012735135300492,20,372,16.61887093887081
2,1,0,15.520258650202699,16.759949537130716,4,597,17.18624873214172
0,1,1,15.86963429165982,17.18624873214172,20,435,17.928022424141822
3,1,1,15.03928598958639,16.08763644347361,20,728,16.35711255142882
4,1,1,15.88237331743725,17.069753526669768,14,373,17.91815392300107
3,1,1,16.00156183470237,16.733281290048552,10,367,17.69501037168686
2,1,0,15.80338490611862,16.76519889301686,14,552,17.404569676796
4,0,1,15.009433026436708,16.176364559082295,8,465,16.523560759066484
4,1,1,14.880221294956703,16.166885815127753,8,607,16.874217630679652
2,1,1,13.122363377404328,14.077874822431765,4,427,15.27412558066379
3,0,0,15.789591583986283,16.869511739642242,4,711,17.635418274484614
3,0,0,15.931766072766827,16.997722398460883,14,823,17.460960454150875
1,0,1,15.978833583624812,16.835935444108635,6,523,17.810034784904165
4,0,1,15.775605342011543,17.144137246791594,10,328,17.85151954317341
3,1,1,16.0978929436408,17.15483253590834,12,721,17.800784025132014
0,1,1,15.747031969567487,16.64872390202049,20,599,17.882826447798454
0,0,0,14.690979295318174,15.424948470398375,14,580,16.759949537130716
1,0,1,14.557447902693651,15.404745763080856,10,744,15.967272761223736
2,1,1,15.789591583986283,16.98938901690174,4,559,17.622173047734595
2,1,0,15.341566861459324,16.41820024340866,16,587,17.18967926723851
5,1,1,16.108045315104818,17.274976847750406,18,817,18.037955122813692
4,0,1,12.611537753638338,13.815510557964274,20,655,14.28551418721001
5,1,1,15.747031969567487,16.98938901690174,6,382,17.81187471182617
2,1,1,14.346138809026444,15.27412558066379,6,765,16.195056692094447
2,1,1,15.29711509888849,16.11809565095832,20,516,17.290577788192884
4,0,1,15.27412558066379,16.523560759066484,8,383,16.744034081824815
2,0,0,15.123843377614453,16.461685355348397,6,633,16.569171270318538
1,1,0,15.590462908875947,16.536805985816503,2,547,17.43718126238476
5,0,1,15.967272761223736,17.085079497147994,10,843,17.95067711470663
3,0,1,15.03928598958639,16.3957273875566,8,783,17.022313801598205
3,0,1,13.815510557964274,14.978661367769956,14,790,15.717618084361195
1,0,1,15.29711509888849,16.46875252257149,16,409,17.252718377149463
0,0,0,15.096444403426338,15.86963429165982,14,376,17.26866767855714
3,0,0,14.151982794585487,14.808762330974558,8,625,16.045524958123483
0,0,0,15.483217378522351,16.204273347199372,18,707,17.39345845137093
3,1,1,16.056220247240233,16.835935444108635,6,645,17.9914351071788
4,0,1,15.702580206996654,16.911088166487982,6,887,17.26866767855714
5,1,0,16.0978929436408,17.442514608360124,18,319,17.71343463901292
1,0,0,14.457364444136669,15.404745763080856,20,647,16.503358051748965
2,0,1,15.573368475516649,16.929025867174648,6,888,17.41007933260697
2,0,0,14.946912669455374,16.1573163641116,10,420,17.085079497147994
0,1,0,15.732433170146335,16.727861222579214,2,791,17.37085861945369
5,0,0,15.341566861459324,16.600521800202614,12,891,16.888203872654394
2,0,1,12.206072645530174,13.458835614025542,16,641,14.22097566607244
3,0,1,16.06680235657077,16.94227109392467,6,319,17.95067711470663
5,0,1,15.64005985001532,16.915602846842507,20,819,17.73748389424559
4,0,1,16.08763644347361,17.290577788192884,18,387,17.753201310140998
5,1,1,15.250595083253597,16.325109820342647,2,686,17.23323724157764
1,1,1,15.555976732804778,16.300417207752275,4,415,17.53637305793126
2,1,1,12.206072645530174,13.122363377404328,6,885,12.89921982609012
4,1,0,15.89495209964411,17.054189010128656,4,722,17.945865557709407
4,1,0,15.464169183551656,16.831045458814444,20,761,17.103912445481086
1,1,1,15.775605342011543,16.536805985816503,8,389,17.4264284706085
1,1,1,16.045524958123483,17.144137246791594,12,600,17.550796384892365
5,1,0,14.508657738524219,15.623799329143539,2,407,16.1573163641116
3,1,1,15.176487111099874,16.454567887579532,18,829,16.972510979114386
2,0,0,14.845129975145433,15.590462908875947,6,895,16.666217059468007
5,1,1,14.914122846632385,16.222455666282563,12,441,16.826131444012017
4,0,0,15.319587954740548,16.0978929436408,16,895,17.43718126238476
4,1,0,14.457364444136669,15.27412558066379,4,826,16.147654453199863
1,1,0,14.648419680899378,15.789591583986283,8,453,16.62491325332677
0,1,0,15.363073066680286,16.67771143889374,2,701,17.088874568116545
2,0,1,14.077874822431765,14.808762330974558,8,627,15.27412558066379
3,1,0,14.946912669455374,16.213405830762646,2,543,16.785925023533974
0,1,0,15.943742263813542,16.67771143889374,18,411,17.91318291027905
5,1,1,14.346138809026444,15.573368475516649,4,583,16.308716010566968
2,0,0,14.457364444136669,15.830413578506539,2,889,16.249123913364723
3,0,0,14.690979295318174,15.967272761223736,8,684,16.42558035070628
5,1,0,15.732433170146335,16.835935444108635,10,578,17.574382383898246
1,1,0,14.880221294956703,16.204273347199372,20,445,16.874217630679652
4,1,1,16.00156183470237,17.085079497147994,10,369,18.06970382112827
1,0,0,15.990262279448435,16.915602846842507,18,794,17.76290070722971
0,1,1,15.919644712234481,16.77042083699801,16,492,17.783913896828526
3,0,1,15.096444403426338,16.3957273875566,16,557,17.065885049891847
4,1,1,16.06680235657077,17.274976847750406,6,519,17.682536197461683
0,0,1,14.457364444136669,15.555976732804778,18,699,16.46875252257149
3,0,1,16.02378497148708,17.01825700090259,2,741,17.928022424141822
5,1,0,13.9108207377686,15.150511624696614,18,508,15.464169183551656
5,0,1,13.9108207377686,14.845129975145433,10,647,16.1573163641116
1,1,0,16.045524958123483,17.168917275790083,14,656,18.00970045515609
4,1,1,15.176487111099874,16.176364559082295,2,439,17.04235455248165
5,0,1,14.22097566607244,15.201804919084164,12,350,16.1573163641116
5,1,0,13.592367006650065,14.603967918328545,6,493,15.464169183551656
4,1,0,13.304684934198283,14.403297222866392,6,851,15.226497531674536
2,1,0,15.29711509888849,16.34123920227253,18,492,16.90199719478673
4,1,1,14.808762330974558,15.501909511534503,6,861,16.711422496236054
3,0,1,15.64005985001532,16.496532086678563,2,664,17.729531566055094
5,1,1,13.458835614025542,14.077874822431765,16,362,15.671808548329901
0,1,0,15.03928598958639,16.056220247240233,6,703,16.694709015262312
1,0,1,15.404745763080856,16.636889444373487,12,758,16.87890147999208
3,0,1,15.250595083253597,16.08763644347361,2,396,16.897420527759316
0,1,1,15.483217378522351,16.176364559082295,2,828,17.45309671769066
5,1,1,15.123843377614453,16.11809565095832,20,709,16.951004773893423
4,0,1,15.538277155705378,16.67771143889374,10,528,17.39345845137093
2,1,1,15.27412558066379,16.588099280204055,14,623,17.45309671769066
4,0,1,15.775605342011543,17.014183675514957,14,599,17.58366319297272
4,1,1,15.501909511534503,16.35711255142882,4,622,17.396247853458508
0,0,0,15.60727002719233,16.38812278817138,6,385,17.79705962604103
4,1,1,15.226497531674536,16.34123920227253,2,579,17.290577788192884
4,0,0,15.931766072766827,16.70031127081098,20,846,17.785802471516394
3,1,0,15.907374619642667,16.98938901690174,10,449,17.7355017330416
1,0,0,15.789591583986283,17.030378361434938,14,666,17.442514608360124
5,1,0,15.789591583986283,16.67771143889374,4,380,17.088874568116545
2,1,1,15.068273526459642,15.907374619642667,4,589,17.06200154986545
1,1,0,15.64005985001532,16.785925023533974,12,845,17.25912865551038
3,0,0,15.464169183551656,16.666217059468007,10,401,16.955343175492022
0,0,0,15.319587954740548,16.489659207390805,2,766,17.460960454150875
5,0,0,15.501909511534503,16.530205301785152,12,522,17.19990082131005
3,0,1,14.508657738524219,15.747031969567487,6,834,16.48273876454623
3,1,0,16.00156183470237,17.050259731988763,8,588,17.819200751918245
2,1,0,15.424948470398375,16.176364559082295,4,570,17.36225024491709
2,1,0,15.404745763080856,16.68340946000838,6,860,17.48927637426816
4,1,1,15.483217378522351,16.77042083699801,4,655,17.572048660552024
3,0,1,15.955576721460545,17.136942971157566,4,457,17.151280134303974
5,1,1,13.458835614025542,14.557447902693651,14,863,15.341566861459324
3,0,1,15.590462908875947,16.75467248002987,4,742,17.654962870557586
3,1,0,15.068273526459642,16.40327459319198,4,798,17.161899703131436
5,0,1,15.856730886823913,16.75467248002987,16,552,17.770593052852867
2,0,1,15.319587954740548,16.34123920227253,12,418,16.87890147999208
0,1,0,16.02378497148708,16.915602846842507,6,419,17.399029496420383
1,0,1,16.012735135300492,17.213369038360916,2,668,17.882826447798454
2,0,0,16.00156183470237,17.18967926723851,8,608,17.929657747482555
5,0,0,15.687312734865866,16.440179150127435,10,342,17.48673507683949
4,0,1,15.907374619642667,16.70588231586044,8,817,17.423722109010754
1,0,0,15.943742263813542,17.213369038360916,16,476,17.887950284798325
0,0,0,15.483217378522351,16.811242831518264,6,881,17.579033555073977
2,1,0,15.226497531674536,16.562781472219765,12,838,17.151280134303974
3,0,0,15.747031969567487,17.126053571358298,4,406,17.641975675030775
1,1,1,15.464169183551656,16.785925023533974,12,778,17.376556640568324
5,0,1,14.508657738524219,15.816990558174398,14,799,16.35711255142882
3,1,0,15.341566861459324,16.694709015262312,20,716,17.23323724157764
0,1,1,15.775605342011543,16.816230373029303,16,756,17.399029496420383
0,0,0,16.045524958123483,16.816230373029303,10,743,17.55555829865261
3,0,0,15.501909511534503,16.780783624033557,20,731,17.53637305793126
3,0,0,15.226497531674536,15.955576721460545,2,833,17.26866767855714
4,0,0,15.404745763080856,16.249123913364723,8,470,17.47907220409392
5,1,1,15.501909511534503,16.869511739642242,20,734,17.151280134303974
0,1,0,14.914122846632385,16.077273656438063,12,620,16.816230373029303
0,0,1,15.732433170146335,16.48273876454623,8,812,17.669904450555784
4,1,1,15.444751097694555,16.454567887579532,12,459,17.111347423968603
0,1,1,16.0978929436408,17.299822846336937,10,704,17.80449460452855
1,1,1,14.28551418721001,15.226497531674536,6,391,16.308716010566968
4,1,0,15.89495209964411,17.18624873214172,4,421,17.74537348152075
5,1,0,14.880221294956703,15.717618084361195,14,796,16.87890147999208
